start_id,end_id,relation_type,source
4,1,行驶主体,enhanced_extraction
4,1,承办机构,enhanced_extraction
4,1,负责,enhanced_extraction
1,31,针对,enhanced_extraction
1,3,类型,enhanced_extraction
1,234,依据,enhanced_extraction
24,1,是,enhanced_extraction
10,94,是,enhanced_extraction
12,94,是,enhanced_extraction
14,15,是,enhanced_extraction
94,15,执行,enhanced_extraction
1,3,类型,enhanced_extraction
24,192,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,180,是,enhanced_extraction
12,180,是,enhanced_extraction
14,123,是,enhanced_extraction
1,166,类型,enhanced_extraction
18,1,行驶主体,enhanced_extraction
18,1,承办机构,enhanced_extraction
55,36,类型,enhanced_extraction
1,55,依据,enhanced_extraction
24,100,是,enhanced_extraction
10,32,是,enhanced_extraction
12,32,是,enhanced_extraction
56,100,涉及,enhanced_extraction
32,10,职责主体,enhanced_extraction
32,12,职责主体,enhanced_extraction
9,3,类型,enhanced_extraction
14,41,依据,enhanced_extraction
1,204,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
1,3,类型,enhanced_extraction
1,21,行驶主体,enhanced_extraction
1,21,承办机构,enhanced_extraction
1,55,实施依据,enhanced_extraction
1,16,涉及事项,enhanced_extraction
9,3,是,enhanced_extraction
10,94,是,enhanced_extraction
12,94,是,enhanced_extraction
14,33,是,enhanced_extraction
73,1,行驶主体,enhanced_extraction
73,1,承办机构,enhanced_extraction
1,33,实施依据,enhanced_extraction
24,1,是,enhanced_extraction
1,2,包含,enhanced_extraction
9,3,是,enhanced_extraction
10,11,是,enhanced_extraction
1,3,类型,enhanced_extraction
11,76,类型,enhanced_extraction
2,17,类型,enhanced_extraction
24,78,类型,enhanced_extraction
9,79,类型,enhanced_extraction
3,96,类型,enhanced_extraction
10,103,类型,enhanced_extraction
11,3,行使,enhanced_extraction
1,9,属于,enhanced_extraction
24,24,是,enhanced_extraction
9,3,是,enhanced_extraction
10,30,是,enhanced_extraction
12,30,是,enhanced_extraction
14,40,是,enhanced_extraction
30,3,行使主体,enhanced_extraction
30,3,承办机构,enhanced_extraction
40,3,实施依据,enhanced_extraction
24,46,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,199,是,enhanced_extraction
12,199,是,enhanced_extraction
14,146,是,enhanced_extraction
59,38,类型,enhanced_extraction
1,17,类型,enhanced_extraction
163,235,类型,enhanced_extraction
5,82,类型,enhanced_extraction
1,163,针对,enhanced_extraction
59,221,既是,enhanced_extraction
5,163,适用于,enhanced_extraction
24,29,包括,enhanced_extraction
9,195,是,enhanced_extraction
10,18,是,enhanced_extraction
12,18,是,enhanced_extraction
18,18,既是行驶主体也是承办机构,enhanced_extraction
14,33,是,enhanced_extraction
24,148,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,236,是,enhanced_extraction
12,236,是,enhanced_extraction
1,3,类型,enhanced_extraction
21,76,类型,enhanced_extraction
24,78,类型,enhanced_extraction
1,149,包括,enhanced_extraction
21,1,行驶主体,enhanced_extraction
21,1,承办机构,enhanced_extraction
3,1,权力类型,enhanced_extraction
11,1,行驶主体,enhanced_extraction
11,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
106,1,原因,enhanced_extraction
1,23,实施依据,enhanced_extraction
24,237,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,98,是,enhanced_extraction
12,98,是,enhanced_extraction
14,49,是,enhanced_extraction
3,25,包括,enhanced_extraction
14,23,是,enhanced_extraction
7,22,既是行驶主体也是承办机构,enhanced_extraction
238,239,未备案,enhanced_extraction
9,3,类型,enhanced_extraction
10,32,类型,enhanced_extraction
12,32,类型,enhanced_extraction
32,107,实施依据,enhanced_extraction
10,94,是,enhanced_extraction
12,94,是,enhanced_extraction
14,33,是,enhanced_extraction
101,1,被处罚,enhanced_extraction
94,1,负责,enhanced_extraction
1,3,权力类型,enhanced_extraction
33,240,是,enhanced_extraction
24,241,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,113,是,enhanced_extraction
12,113,是,enhanced_extraction
14,144,是,enhanced_extraction
1,3,类型,enhanced_extraction
204,17,类型,enhanced_extraction
27,134,类型,enhanced_extraction
40,63,类型,enhanced_extraction
1,204,针对,enhanced_extraction
1,3,属于,enhanced_extraction
1,40,依据,enhanced_extraction
27,1,行驶主体,enhanced_extraction
27,1,承办机构,enhanced_extraction
3,1,权力类型,enhanced_extraction
95,1,行驶主体,enhanced_extraction
95,1,承办机构,enhanced_extraction
42,1,处罚对象,enhanced_extraction
3,9,类型,enhanced_extraction
95,1,负责,enhanced_extraction
95,1,执行,enhanced_extraction
89,1,实施依据,enhanced_extraction
21,1,行驶主体,enhanced_extraction
21,1,承办机构,enhanced_extraction
89,1,实施依据,enhanced_extraction
51,1,被处理,enhanced_extraction
1,3,权力类型,enhanced_extraction
21,89,依据,enhanced_extraction
24,241,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,236,是,enhanced_extraction
12,236,是,enhanced_extraction
14,67,是,enhanced_extraction
1,3,类型,enhanced_extraction
204,1,是,enhanced_extraction
21,221,既是,enhanced_extraction
53,1,支持,enhanced_extraction
24,46,包括,enhanced_extraction
9,110,是,enhanced_extraction
10,98,是,enhanced_extraction
12,98,是,enhanced_extraction
14,242,是,enhanced_extraction
1,163,针对,enhanced_extraction
7,10,由,enhanced_extraction
7,12,由,enhanced_extraction
23,14,依据,enhanced_extraction
24,64,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,180,是,enhanced_extraction
12,180,是,enhanced_extraction
14,169,是,enhanced_extraction
18,15,依据,enhanced_extraction
18,24,既是行驶主体也是承办机构,enhanced_extraction
68,3,是,enhanced_extraction
3,9,是,enhanced_extraction
24,1,包括,enhanced_extraction
1,31,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,32,是,enhanced_extraction
12,32,是,enhanced_extraction
14,33,是,enhanced_extraction
1,3,类型,enhanced_extraction
31,34,类型,enhanced_extraction
3,9,类型,enhanced_extraction
32,35,类型,enhanced_extraction
136,36,类型,enhanced_extraction
24,162,类型,enhanced_extraction
9,79,类型,enhanced_extraction
10,35,类型,enhanced_extraction
12,35,类型,enhanced_extraction
14,220,类型,enhanced_extraction
24,1,包含,enhanced_extraction
1,56,涉及,enhanced_extraction
9,3,是,enhanced_extraction
1,3,类型,enhanced_extraction
56,17,类型,enhanced_extraction
3,9,类型,enhanced_extraction
43,35,类型,enhanced_extraction
24,243,类型,enhanced_extraction
1,3,是,enhanced_extraction
1,20,包含,enhanced_extraction
9,3,是,enhanced_extraction
10,72,是,enhanced_extraction
12,59,是,enhanced_extraction
14,5,是,enhanced_extraction
59,171,类型,enhanced_extraction
72,171,类型,enhanced_extraction
1,244,类型,enhanced_extraction
20,244,类型,enhanced_extraction
9,245,类型,enhanced_extraction
14,245,类型,enhanced_extraction
14,246,是,enhanced_extraction
1,3,类型,enhanced_extraction
32,1,行驶主体,enhanced_extraction
32,1,承办机构,enhanced_extraction
57,1,实施依据,enhanced_extraction
1,20,包含,enhanced_extraction
1,3,类型,enhanced_extraction
18,1,行驶主体,enhanced_extraction
18,1,承办机构,enhanced_extraction
106,1,原因,enhanced_extraction
107,1,依据,enhanced_extraction
3,1,权力类型,enhanced_extraction
43,1,行驶主体,enhanced_extraction
43,1,承办机构,enhanced_extraction
138,1,规范对象,enhanced_extraction
247,1,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
9,3,是,enhanced_extraction
3,61,包含,enhanced_extraction
21,1,行使主体,enhanced_extraction
21,1,行使,enhanced_extraction
1,3,权力类型,enhanced_extraction
40,14,作为,enhanced_extraction
24,1,是,enhanced_extraction
9,248,在文本中未明确给出,enhanced_extraction
10,52,为,enhanced_extraction
12,52,为,enhanced_extraction
14,41,为,enhanced_extraction
52,1,负责,enhanced_extraction
1,41,依据,enhanced_extraction
1,152,针对,enhanced_extraction
24,1,包括,enhanced_extraction
1,56,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,225,是,enhanced_extraction
12,43,是,enhanced_extraction
14,23,是,enhanced_extraction
43,1,行驶主体,enhanced_extraction
1,56,针对,enhanced_extraction
33,1,实施依据,enhanced_extraction
1,25,针对,enhanced_extraction
1,3,权力类型,enhanced_extraction
11,1,行驶主体,enhanced_extraction
11,1,承办机构,enhanced_extraction
1,167,实施依据,enhanced_extraction
24,1,包括,enhanced_extraction
1,138,涉及,enhanced_extraction
12,7,是,enhanced_extraction
1,9,属于,enhanced_extraction
7,1,负责,enhanced_extraction
1,5,依据,enhanced_extraction
1,3,类型,enhanced_extraction
27,1,行驶主体,enhanced_extraction
27,1,承办机构,enhanced_extraction
41,1,实施依据,enhanced_extraction
61,1,处罚对象,enhanced_extraction
24,1,包括,enhanced_extraction
9,3,是,enhanced_extraction
1,3,类型,enhanced_extraction
31,34,类型,enhanced_extraction
3,9,类型,enhanced_extraction
37,35,类型,enhanced_extraction
24,162,类型,enhanced_extraction
9,162,类型,enhanced_extraction
10,249,类型,enhanced_extraction
12,35,类型,enhanced_extraction
31,1,属于,enhanced_extraction
10,37,由,enhanced_extraction
12,37,由,enhanced_extraction
1,56,涉及,enhanced_extraction
12,37,是,enhanced_extraction
9,1,是,enhanced_extraction
10,250,是,enhanced_extraction
37,1,承办,enhanced_extraction
14,251,是,enhanced_extraction
24,108,包括,enhanced_extraction
1,143,包含,enhanced_extraction
9,65,是,enhanced_extraction
10,48,是,enhanced_extraction
12,48,是,enhanced_extraction
14,99,来自,enhanced_extraction
43,221,既是,enhanced_extraction
1,106,包括,enhanced_extraction
9,3,包含,enhanced_extraction
14,57,包含,enhanced_extraction
11,1,行驶主体,enhanced_extraction
11,1,承办机构,enhanced_extraction
25,1,针对,enhanced_extraction
1,3,权力类型,enhanced_extraction
1,158,依据,enhanced_extraction
10,37,是,enhanced_extraction
12,37,是,enhanced_extraction
14,5,是,enhanced_extraction
1,29,涉及,enhanced_extraction
9,26,属于,enhanced_extraction
10,12,等于,enhanced_extraction
106,252,属于,enhanced_extraction
1,3,属于,enhanced_extraction
11,1,执行,enhanced_extraction
1,114,依据,enhanced_extraction
9,3,属于,enhanced_extraction
10,11,属于,enhanced_extraction
12,11,属于,enhanced_extraction
14,114,属于,enhanced_extraction
1,163,包含事项,enhanced_extraction
9,3,是,enhanced_extraction
10,39,是,enhanced_extraction
12,39,是,enhanced_extraction
14,89,是,enhanced_extraction
39,76,类型,enhanced_extraction
1,9,类型,enhanced_extraction
163,17,类型,enhanced_extraction
3,9,类型,enhanced_extraction
89,63,类型,enhanced_extraction
59,1,行驶主体,enhanced_extraction
59,1,承办机构,enhanced_extraction
114,1,实施依据,enhanced_extraction
1,25,针对,enhanced_extraction
1,3,类型,enhanced_extraction
1,106,针对,enhanced_extraction
43,43,既是行驶主体也是承办机构,enhanced_extraction
9,3,属于,enhanced_extraction
14,33,依据,enhanced_extraction
24,1,包括,enhanced_extraction
1,61,包含,enhanced_extraction
9,3,是,enhanced_extraction
10,21,是,enhanced_extraction
12,21,是,enhanced_extraction
14,57,是,enhanced_extraction
1,3,类型,enhanced_extraction
9,3,是,enhanced_extraction
10,21,是,enhanced_extraction
100,2,包含,enhanced_extraction
21,10,是,enhanced_extraction
21,12,是,enhanced_extraction
5,82,是,enhanced_extraction
1,20,包含事项,enhanced_extraction
9,3,是,enhanced_extraction
10,59,是,enhanced_extraction
12,59,是,enhanced_extraction
14,57,是,enhanced_extraction
59,35,类型,enhanced_extraction
1,224,类型,enhanced_extraction
20,81,类型,enhanced_extraction
3,224,类型,enhanced_extraction
114,82,类型,enhanced_extraction
59,1,行驶主体,enhanced_extraction
59,1,承办机构,enhanced_extraction
3,1,权力类型,enhanced_extraction
95,1,行驶主体,enhanced_extraction
95,1,承办机构,enhanced_extraction
1,93,实施依据,enhanced_extraction
51,1,导致,enhanced_extraction
95,1,实施,enhanced_extraction
1,20,包含事项,enhanced_extraction
9,3,是,enhanced_extraction
10,37,是,enhanced_extraction
12,37,是,enhanced_extraction
14,93,是,enhanced_extraction
1,3,类型,enhanced_extraction
37,76,类型,enhanced_extraction
158,63,类型,enhanced_extraction
20,17,类型,enhanced_extraction
9,79,类型,enhanced_extraction
3,79,类型,enhanced_extraction
10,79,类型,enhanced_extraction
12,76,类型,enhanced_extraction
14,63,类型,enhanced_extraction
37,1,行驶主体,enhanced_extraction
37,1,承办机构,enhanced_extraction
24,24,是,enhanced_extraction
9,3,是,enhanced_extraction
14,89,是,enhanced_extraction
21,3,行使,enhanced_extraction
21,89,依据,enhanced_extraction
24,1,包括,enhanced_extraction
1,84,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,43,是,enhanced_extraction
12,43,是,enhanced_extraction
43,1,负责,enhanced_extraction
14,33,是,enhanced_extraction
24,74,属于,enhanced_extraction
10,52,即,enhanced_extraction
12,52,即,enhanced_extraction
1,61,包含,enhanced_extraction
9,3,是,enhanced_extraction
10,59,是,enhanced_extraction
14,40,是,enhanced_extraction
1,3,类型,enhanced_extraction
10,253,类型,enhanced_extraction
14,254,类型,enhanced_extraction
59,1,行使权力,enhanced_extraction
1,2,包含,enhanced_extraction
9,3,是,enhanced_extraction
12,52,是,enhanced_extraction
1,3,类型,enhanced_extraction
2,17,类型,enhanced_extraction
9,79,类型,enhanced_extraction
3,9,类型,enhanced_extraction
12,171,类型,enhanced_extraction
52,12,类型,enhanced_extraction
1,2,针对,enhanced_extraction
52,1,负责,enhanced_extraction
1,3,类型,enhanced_extraction
11,76,类型,enhanced_extraction
165,36,类型,enhanced_extraction
11,1,实施,enhanced_extraction
1,3,类型,enhanced_extraction
115,17,类型,enhanced_extraction
195,24,类型,enhanced_extraction
72,255,类型,enhanced_extraction
30,12,类型,enhanced_extraction
114,63,类型,enhanced_extraction
1,115,针对,enhanced_extraction
1,195,属于,enhanced_extraction
1,57,依据,enhanced_extraction
72,1,行使,enhanced_extraction
30,1,承办,enhanced_extraction
24,1,包括,enhanced_extraction
1,115,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,21,是,enhanced_extraction
12,21,是,enhanced_extraction
14,41,是,enhanced_extraction
21,256,负责,enhanced_extraction
1,41,依据,enhanced_extraction
24,201,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,142,是,enhanced_extraction
12,142,是,enhanced_extraction
14,99,是,enhanced_extraction
1,3,类型,enhanced_extraction
37,76,类型,enhanced_extraction
57,82,类型,enhanced_extraction
24,78,类型,enhanced_extraction
2,17,类型,enhanced_extraction
9,79,类型,enhanced_extraction
14,257,类型,enhanced_extraction
24,2,针对,enhanced_extraction
10,30,是,enhanced_extraction
12,30,是,enhanced_extraction
1,29,针对,enhanced_extraction
9,74,是,enhanced_extraction
14,53,依据,enhanced_extraction
1,204,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
4,1,行驶主体,enhanced_extraction
4,1,承办机构,enhanced_extraction
23,1,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
4,1,执行,enhanced_extraction
1,31,涉及,enhanced_extraction
9,3,是,enhanced_extraction
14,8,是,enhanced_extraction
7,7,既是行驶主体又是承办机构,enhanced_extraction
8,258,包含条款,enhanced_extraction
24,152,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,37,是,enhanced_extraction
12,37,是,enhanced_extraction
259,152,类型,enhanced_extraction
152,259,类型,enhanced_extraction
3,9,类型,enhanced_extraction
37,10,类型,enhanced_extraction
37,12,是,enhanced_extraction
24,260,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,98,是,enhanced_extraction
12,98,是,enhanced_extraction
14,261,是,enhanced_extraction
1,3,类型,enhanced_extraction
7,7,等于,enhanced_extraction
115,262,类型,enhanced_extraction
136,36,类型,enhanced_extraction
24,1,包括,enhanced_extraction
1,42,包含,enhanced_extraction
9,3,是,enhanced_extraction
12,95,是,enhanced_extraction
1,9,类型,enhanced_extraction
95,1,行使,enhanced_extraction
14,45,来自,enhanced_extraction
24,201,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,180,是,enhanced_extraction
12,263,是,enhanced_extraction
14,99,是,enhanced_extraction
1,3,属于,enhanced_extraction
18,1,行使,enhanced_extraction
1,57,依据,enhanced_extraction
18,1,负责,enhanced_extraction
24,1,包括,enhanced_extraction
1,2,包含,enhanced_extraction
9,3,是,enhanced_extraction
14,107,是,enhanced_extraction
1,3,类型,enhanced_extraction
21,1,行驶主体,enhanced_extraction
21,1,承办机构,enhanced_extraction
1,107,实施依据,enhanced_extraction
24,1,包括,enhanced_extraction
1,56,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,94,是,enhanced_extraction
12,94,是,enhanced_extraction
14,15,是,enhanced_extraction
94,1,执行,enhanced_extraction
1,264,实施依据,enhanced_extraction
3,1,权力类型,enhanced_extraction
94,1,行驶主体,enhanced_extraction
94,1,承办机构,enhanced_extraction
51,1,导致,enhanced_extraction
1,93,法律依据,enhanced_extraction
94,1,实施,enhanced_extraction
15,1,实施依据,enhanced_extraction
86,1,导致,enhanced_extraction
43,1,同一,enhanced_extraction
1,20,包含事项,enhanced_extraction
9,3,是,enhanced_extraction
10,95,是,enhanced_extraction
12,95,是,enhanced_extraction
14,5,是,enhanced_extraction
1,3,类型,enhanced_extraction
20,81,类型,enhanced_extraction
3,9,类型,enhanced_extraction
95,35,类型,enhanced_extraction
5,82,类型,enhanced_extraction
1,95,由,enhanced_extraction
95,1,执行,enhanced_extraction
1,5,依据,enhanced_extraction
24,1,包括,enhanced_extraction
10,30,是,enhanced_extraction
12,30,是,enhanced_extraction
1,115,针对,enhanced_extraction
9,205,是,enhanced_extraction
164,30,是,enhanced_extraction
14,33,依据,enhanced_extraction
1,265,涉及事项,enhanced_extraction
9,3,是,enhanced_extraction
10,30,是,enhanced_extraction
12,266,是,enhanced_extraction
14,33,是,enhanced_extraction
267,1,涉及事项,enhanced_extraction
268,1,承办机构,enhanced_extraction
1,3,属于,enhanced_extraction
14,33,依据,enhanced_extraction
24,1,是,enhanced_extraction
1,2,包含,enhanced_extraction
10,59,是,enhanced_extraction
12,59,是,enhanced_extraction
59,1,行驶主体,enhanced_extraction
59,1,承办机构,enhanced_extraction
24,1,是,enhanced_extraction
1,138,涉及,enhanced_extraction
9,3,是,enhanced_extraction
1,3,类型,enhanced_extraction
7,134,类型,enhanced_extraction
3,9,类型,enhanced_extraction
24,78,类型,enhanced_extraction
138,17,类型,enhanced_extraction
9,79,类型,enhanced_extraction
10,19,类型,enhanced_extraction
12,269,类型,enhanced_extraction
24,61,包含,enhanced_extraction
9,3,是,enhanced_extraction
1,3,类型,enhanced_extraction
61,17,类型,enhanced_extraction
3,9,类型,enhanced_extraction
95,38,类型,enhanced_extraction
24,78,类型,enhanced_extraction
9,79,类型,enhanced_extraction
10,19,类型,enhanced_extraction
12,269,类型,enhanced_extraction
1,61,包含,enhanced_extraction
10,95,执行,enhanced_extraction
12,95,负责,enhanced_extraction
1,61,包含,enhanced_extraction
9,3,是,enhanced_extraction
10,39,是,enhanced_extraction
12,39,是,enhanced_extraction
14,53,是,enhanced_extraction
39,35,类型,enhanced_extraction
184,82,类型,enhanced_extraction
1,81,类型,enhanced_extraction
9,129,类型,enhanced_extraction
3,9,类型,enhanced_extraction
10,130,类型,enhanced_extraction
12,130,类型,enhanced_extraction
14,270,类型,enhanced_extraction
1,53,实施依据,enhanced_extraction
10,30,是,enhanced_extraction
12,30,是,enhanced_extraction
164,30,是,enhanced_extraction
1,58,针对,enhanced_extraction
9,3,属于,enhanced_extraction
14,8,依据,enhanced_extraction
1,61,包含,enhanced_extraction
9,3,是,enhanced_extraction
14,53,是,enhanced_extraction
1,3,类型,enhanced_extraction
11,76,类型,enhanced_extraction
184,63,类型,enhanced_extraction
61,17,类型,enhanced_extraction
9,79,类型,enhanced_extraction
3,9,类型,enhanced_extraction
10,79,类型,enhanced_extraction
12,79,类型,enhanced_extraction
14,79,类型,enhanced_extraction
1,184,实施依据,enhanced_extraction
11,1,行驶主体,enhanced_extraction
11,1,承办机构,enhanced_extraction
100,204,涉及问题,enhanced_extraction
271,272,执行,enhanced_extraction
273,3,执行,enhanced_extraction
273,3,负责,enhanced_extraction
273,44,依据,enhanced_extraction
3,1,权力类型,enhanced_extraction
32,1,行驶主体,enhanced_extraction
115,1,被处罚,enhanced_extraction
57,1,包含,enhanced_extraction
1,3,是,enhanced_extraction
12,43,为,enhanced_extraction
14,40,来自,enhanced_extraction
43,12,是,enhanced_extraction
40,14,是,enhanced_extraction
1,3,类型,enhanced_extraction
274,76,类型,enhanced_extraction
7,76,类型,enhanced_extraction
136,36,类型,enhanced_extraction
7,1,执行,enhanced_extraction
274,3,行使,enhanced_extraction
1,136,依据,enhanced_extraction
273,1,行驶主体,enhanced_extraction
275,1,承办机构,enhanced_extraction
1,62,实施依据,enhanced_extraction
95,1,行驶主体,enhanced_extraction
95,1,承办机构,enhanced_extraction
276,1,实施依据,enhanced_extraction
1,61,针对,enhanced_extraction
1,3,属于,enhanced_extraction
95,1,执行,enhanced_extraction
276,1,法律依据,enhanced_extraction
24,150,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,142,是,enhanced_extraction
12,142,是,enhanced_extraction
14,173,是,enhanced_extraction
1,3,类型,enhanced_extraction
37,37,行使主体,enhanced_extraction
37,37,承办机构,enhanced_extraction
14,41,依据,enhanced_extraction
24,1,是,enhanced_extraction
1,185,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,52,是,enhanced_extraction
12,52,是,enhanced_extraction
14,8,是,enhanced_extraction
1,9,属于,enhanced_extraction
185,277,是,enhanced_extraction
8,14,作为,enhanced_extraction
95,1,行驶主体,enhanced_extraction
95,1,承办机构,enhanced_extraction
6,278,是,enhanced_extraction
1,3,是,enhanced_extraction
95,1,执行,enhanced_extraction
1,167,依据,enhanced_extraction
1,31,针对,enhanced_extraction
9,3,类型,enhanced_extraction
10,59,执行,enhanced_extraction
12,59,负责,enhanced_extraction
14,40,依据,enhanced_extraction
3,1,权力类型,enhanced_extraction
11,1,行驶主体,enhanced_extraction
11,1,承办机构,enhanced_extraction
11,1,实施,enhanced_extraction
3,9,是,enhanced_extraction
24,1,包含,enhanced_extraction
1,279,针对,enhanced_extraction
9,3,是,enhanced_extraction
10,18,是,enhanced_extraction
12,18,是,enhanced_extraction
100,204,涉及问题,enhanced_extraction
9,3,是,enhanced_extraction
10,18,是,enhanced_extraction
12,18,是,enhanced_extraction
14,107,是,enhanced_extraction
280,281,类型,enhanced_extraction
204,102,类型,enhanced_extraction
3,9,类型,enhanced_extraction
18,35,类型,enhanced_extraction
167,36,类型,enhanced_extraction
18,18,既是行驶主体也是承办机构,enhanced_extraction
100,24,涉及服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
30,1,行驶主体,enhanced_extraction
30,1,承办机构,enhanced_extraction
185,1,导致,enhanced_extraction
1,3,类型,enhanced_extraction
1,40,实施依据,enhanced_extraction
30,1,执行,enhanced_extraction
3,1,权力类型,enhanced_extraction
11,1,行驶主体,enhanced_extraction
11,1,承办机构,enhanced_extraction
1,33,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
136,1,法律依据,enhanced_extraction
166,282,违法行为,enhanced_extraction
115,1,服务事项,enhanced_extraction
1,3,权力类型,enhanced_extraction
1,32,行驶主体,enhanced_extraction
1,32,承办机构,enhanced_extraction
40,1,实施依据,enhanced_extraction
24,237,包括,enhanced_extraction
9,47,包括,enhanced_extraction
10,92,为,enhanced_extraction
1,3,类型,enhanced_extraction
4,76,类型,enhanced_extraction
25,17,类型,enhanced_extraction
26,9,类型,enhanced_extraction
24,78,类型,enhanced_extraction
1,25,针对,enhanced_extraction
4,1,行使,enhanced_extraction
4,26,行使,enhanced_extraction
24,283,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,113,是,enhanced_extraction
12,122,是,enhanced_extraction
14,169,是,enhanced_extraction
284,17,是,enhanced_extraction
27,10,是,enhanced_extraction
15,1,适用于,enhanced_extraction
27,174,包含,enhanced_extraction
1,42,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
52,1,行驶主体,enhanced_extraction
52,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
52,1,执行,enhanced_extraction
1,93,实施依据,enhanced_extraction
1,133,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
94,1,行驶主体,enhanced_extraction
94,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
1,89,实施依据,enhanced_extraction
1,42,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
11,1,行驶主体,enhanced_extraction
11,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
1,42,具体情形,enhanced_extraction
100,170,服务事项,enhanced_extraction
37,100,行驶主体,enhanced_extraction
37,8,实施依据,enhanced_extraction
10,39,是,enhanced_extraction
12,39,是,enhanced_extraction
1,58,针对,enhanced_extraction
14,23,依据,enhanced_extraction
24,1,是,enhanced_extraction
1,149,包括,enhanced_extraction
9,3,是,enhanced_extraction
10,95,是,enhanced_extraction
12,95,是,enhanced_extraction
14,8,是,enhanced_extraction
1,3,类型,enhanced_extraction
95,76,类型,enhanced_extraction
55,63,类型,enhanced_extraction
95,1,负责,enhanced_extraction
24,285,类型,enhanced_extraction
10,43,是,enhanced_extraction
12,43,是,enhanced_extraction
1,106,涉及,enhanced_extraction
43,1,执行,enhanced_extraction
1,3,权力类型,enhanced_extraction
1,107,依据,enhanced_extraction
24,1,包括,enhanced_extraction
1,170,涉及问题,enhanced_extraction
9,195,是,enhanced_extraction
10,32,是,enhanced_extraction
14,286,是,enhanced_extraction
12,287,是,enhanced_extraction
1,32,由,enhanced_extraction
1,138,服务事项,enhanced_extraction
9,3,是,enhanced_extraction
10,274,是,enhanced_extraction
12,18,是,enhanced_extraction
14,15,是,enhanced_extraction
1,3,类型,enhanced_extraction
138,17,类型,enhanced_extraction
3,9,类型,enhanced_extraction
274,38,类型,enhanced_extraction
18,60,类型,enhanced_extraction
15,63,类型,enhanced_extraction
138,1,被处罚,enhanced_extraction
18,274,隶属于,enhanced_extraction
15,14,作为,enhanced_extraction
24,1,包括,enhanced_extraction
1,2,包含,enhanced_extraction
9,3,是,enhanced_extraction
1,3,类型,enhanced_extraction
37,134,类型,enhanced_extraction
57,63,类型,enhanced_extraction
2,1,属于,enhanced_extraction
37,22,既是行驶主体也是承办机构,enhanced_extraction
1,57,依据,enhanced_extraction
32,1,行驶主体,enhanced_extraction
32,1,承办机构,enhanced_extraction
104,1,违法行为,enhanced_extraction
1,3,实例,enhanced_extraction
32,1,执行,enhanced_extraction
32,1,负责,enhanced_extraction
53,1,依据,enhanced_extraction
10,30,执行主体,enhanced_extraction
12,30,执行主体,enhanced_extraction
29,1,是违法行为,enhanced_extraction
1,3,权力类型,enhanced_extraction
30,1,执行,enhanced_extraction
1,33,依据,enhanced_extraction
30,1,行驶主体,enhanced_extraction
30,1,承办机构,enhanced_extraction
6,1,服务事项,enhanced_extraction
1,3,权力类型,enhanced_extraction
30,1,负责,enhanced_extraction
89,6,实施依据,enhanced_extraction
1,204,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
71,1,实施依据,enhanced_extraction
73,1,行驶主体,enhanced_extraction
73,1,承办机构,enhanced_extraction
1,3,权力类型,enhanced_extraction
1,170,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
18,1,行驶主体,enhanced_extraction
18,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
53,36,类型,enhanced_extraction
1,184,实施依据,enhanced_extraction
24,29,包括,enhanced_extraction
29,1,被处理,enhanced_extraction
9,3,包含,enhanced_extraction
10,225,执行,enhanced_extraction
12,30,负责,enhanced_extraction
14,23,依据,enhanced_extraction
24,150,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,199,是,enhanced_extraction
12,199,是,enhanced_extraction
