cohort,case_id,domain,variant,triples_changed,f1_change,improved,harmed,accepted
controlled,government-9f6008ad8a0e,government,no_graph_score,False,0.0,False,False,0
controlled,government-9f6008ad8a0e,government,no_local_score,False,0.0,False,False,0
controlled,government-9f6008ad8a0e,government,no_prior,False,0.0,False,False,0
controlled,government-9f6008ad8a0e,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-9f6008ad8a0e,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-9f6008ad8a0e,government,no_source_score,False,0.0,False,False,0
controlled,government-9f6008ad8a0e,government,rule_only,False,0.0,False,False,0
controlled,government-9f6008ad8a0e,government,single_step,False,0.0,False,False,0
controlled,government-9f6008ad8a0e,government,uniform_always,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,learned_always,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,learned_trigger,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,no_cost,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,no_density,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,no_graph_score,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,no_local_score,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,no_prior,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,no_source_score,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,rule_only,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,single_step,False,0.0,False,False,0
controlled,government-9f6d5783ec85,government,uniform_always,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,learned_always,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,learned_trigger,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,no_cost,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,no_density,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,no_graph_score,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,no_local_score,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,no_prior,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,no_source_score,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,rule_only,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,single_step,False,0.0,False,False,0
controlled,government-a5edaa7050d2,government,uniform_always,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,learned_always,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,learned_trigger,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,no_cost,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,no_density,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,no_graph_score,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,no_local_score,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,no_prior,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,no_source_score,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,rule_only,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,single_step,False,0.0,False,False,0
controlled,government-ada4294cd92d,government,uniform_always,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,learned_always,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,learned_trigger,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,no_cost,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,no_density,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,no_graph_score,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,no_local_score,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,no_prior,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,no_source_score,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,rule_only,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,single_step,False,0.0,False,False,0
controlled,government-af42e795d1d9,government,uniform_always,False,0.0,False,False,0
controlled,government-b02c90047f00,government,learned_always,False,0.0,False,False,0
controlled,government-b02c90047f00,government,learned_trigger,False,0.0,False,False,0
controlled,government-b02c90047f00,government,no_cost,True,0.15384615384615385,True,False,1
controlled,government-b02c90047f00,government,no_density,False,0.0,False,False,0
controlled,government-b02c90047f00,government,no_graph_score,False,0.0,False,False,0
controlled,government-b02c90047f00,government,no_local_score,False,0.0,False,False,0
controlled,government-b02c90047f00,government,no_prior,False,0.0,False,False,0
controlled,government-b02c90047f00,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-b02c90047f00,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-b02c90047f00,government,no_source_score,False,0.0,False,False,0
controlled,government-b02c90047f00,government,rule_only,False,0.0,False,False,0
controlled,government-b02c90047f00,government,single_step,False,0.0,False,False,0
controlled,government-b02c90047f00,government,uniform_always,False,0.0,False,False,0
controlled,government-b396117a0806,government,learned_always,False,0.0,False,False,0
controlled,government-b396117a0806,government,learned_trigger,False,0.0,False,False,0
controlled,government-b396117a0806,government,no_cost,False,0.0,False,False,0
controlled,government-b396117a0806,government,no_density,False,0.0,False,False,0
controlled,government-b396117a0806,government,no_graph_score,False,0.0,False,False,0
controlled,government-b396117a0806,government,no_local_score,False,0.0,False,False,0
controlled,government-b396117a0806,government,no_prior,False,0.0,False,False,0
controlled,government-b396117a0806,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-b396117a0806,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-b396117a0806,government,no_source_score,False,0.0,False,False,0
controlled,government-b396117a0806,government,rule_only,False,0.0,False,False,0
controlled,government-b396117a0806,government,single_step,False,0.0,False,False,0
controlled,government-b396117a0806,government,uniform_always,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,learned_always,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,learned_trigger,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,no_cost,True,0.15384615384615385,True,False,1
controlled,government-b7c8f18f7b98,government,no_density,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,no_graph_score,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,no_local_score,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,no_prior,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,no_source_score,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,rule_only,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,single_step,False,0.0,False,False,0
controlled,government-b7c8f18f7b98,government,uniform_always,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,learned_always,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,learned_trigger,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,no_cost,True,0.15384615384615385,True,False,1
controlled,government-bc56e9dd7d05,government,no_density,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,no_graph_score,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,no_local_score,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,no_prior,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,no_source_score,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,rule_only,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,single_step,False,0.0,False,False,0
controlled,government-bc56e9dd7d05,government,uniform_always,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,learned_always,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,learned_trigger,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,no_cost,True,0.15384615384615385,True,False,1
controlled,government-c0e6b8597822,government,no_density,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,no_graph_score,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,no_local_score,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,no_prior,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,no_source_score,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,rule_only,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,single_step,False,0.0,False,False,0
controlled,government-c0e6b8597822,government,uniform_always,False,0.0,False,False,0
controlled,government-c436d37f700f,government,learned_always,False,0.0,False,False,0
controlled,government-c436d37f700f,government,learned_trigger,False,0.0,False,False,0
controlled,government-c436d37f700f,government,no_cost,False,0.0,False,False,0
controlled,government-c436d37f700f,government,no_density,False,0.0,False,False,0
controlled,government-c436d37f700f,government,no_graph_score,False,0.0,False,False,0
controlled,government-c436d37f700f,government,no_local_score,False,0.0,False,False,0
controlled,government-c436d37f700f,government,no_prior,False,0.0,False,False,0
controlled,government-c436d37f700f,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-c436d37f700f,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-c436d37f700f,government,no_source_score,False,0.0,False,False,0
controlled,government-c436d37f700f,government,rule_only,False,0.0,False,False,0
controlled,government-c436d37f700f,government,single_step,False,0.0,False,False,0
controlled,government-c436d37f700f,government,uniform_always,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,learned_always,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,learned_trigger,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,no_cost,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,no_density,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,no_graph_score,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,no_local_score,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,no_prior,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,no_source_score,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,rule_only,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,single_step,False,0.0,False,False,0
controlled,government-ca398e1837f1,government,uniform_always,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,learned_always,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,learned_trigger,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,no_cost,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,no_density,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,no_graph_score,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,no_local_score,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,no_prior,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,no_source_score,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,rule_only,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,single_step,False,0.0,False,False,0
controlled,government-cdd48286f4f5,government,uniform_always,False,0.0,False,False,0
controlled,government-d40628573562,government,learned_always,False,0.0,False,False,0
controlled,government-d40628573562,government,learned_trigger,False,0.0,False,False,0
controlled,government-d40628573562,government,no_cost,False,0.0,False,False,0
controlled,government-d40628573562,government,no_density,False,0.0,False,False,0
controlled,government-d40628573562,government,no_graph_score,False,0.0,False,False,0
controlled,government-d40628573562,government,no_local_score,False,0.0,False,False,0
controlled,government-d40628573562,government,no_prior,False,0.0,False,False,0
controlled,government-d40628573562,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-d40628573562,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-d40628573562,government,no_source_score,False,0.0,False,False,0
controlled,government-d40628573562,government,rule_only,False,0.0,False,False,0
controlled,government-d40628573562,government,single_step,False,0.0,False,False,0
controlled,government-d40628573562,government,uniform_always,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,learned_always,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,learned_trigger,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,no_cost,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,no_density,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,no_graph_score,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,no_local_score,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,no_prior,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,no_source_score,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,rule_only,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,single_step,False,0.0,False,False,0
controlled,government-da0766bfb46f,government,uniform_always,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,learned_always,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,learned_trigger,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,no_cost,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,no_density,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,no_graph_score,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,no_local_score,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,no_prior,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,no_source_score,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,rule_only,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,single_step,False,0.0,False,False,0
controlled,government-db75dcfe1831,government,uniform_always,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,learned_always,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,learned_trigger,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,no_cost,True,0.15384615384615385,True,False,1
controlled,government-e4c52ac70bcc,government,no_density,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,no_graph_score,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,no_local_score,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,no_prior,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,no_source_score,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,rule_only,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,single_step,False,0.0,False,False,0
controlled,government-e4c52ac70bcc,government,uniform_always,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,learned_always,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,learned_trigger,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,no_cost,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,no_density,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,no_graph_score,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,no_local_score,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,no_prior,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,no_source_score,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,rule_only,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,single_step,False,0.0,False,False,0
controlled,government-e9f38f0ecbce,government,uniform_always,False,0.0,False,False,0
controlled,government-ed224b645343,government,learned_always,False,0.0,False,False,0
controlled,government-ed224b645343,government,learned_trigger,False,0.0,False,False,0
controlled,government-ed224b645343,government,no_cost,False,0.0,False,False,0
controlled,government-ed224b645343,government,no_density,False,0.0,False,False,0
controlled,government-ed224b645343,government,no_graph_score,False,0.0,False,False,0
controlled,government-ed224b645343,government,no_local_score,False,0.0,False,False,0
controlled,government-ed224b645343,government,no_prior,False,0.0,False,False,0
controlled,government-ed224b645343,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-ed224b645343,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-ed224b645343,government,no_source_score,False,0.0,False,False,0
controlled,government-ed224b645343,government,rule_only,False,0.0,False,False,0
controlled,government-ed224b645343,government,single_step,False,0.0,False,False,0
controlled,government-ed224b645343,government,uniform_always,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,learned_always,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,learned_trigger,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,no_cost,True,0.15384615384615385,True,False,1
controlled,government-eff0fd772bef,government,no_density,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,no_graph_score,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,no_local_score,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,no_prior,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,no_source_score,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,rule_only,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,single_step,False,0.0,False,False,0
controlled,government-eff0fd772bef,government,uniform_always,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,learned_always,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,learned_trigger,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,no_cost,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,no_density,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,no_graph_score,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,no_local_score,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,no_prior,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,no_source_score,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,rule_only,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,single_step,False,0.0,False,False,0
controlled,government-f6d9be90456b,government,uniform_always,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,learned_always,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,learned_trigger,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,no_cost,True,0.15384615384615385,True,False,1
controlled,government-f6ff98e6b329,government,no_density,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,no_graph_score,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,no_local_score,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,no_prior,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,no_source_score,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,rule_only,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,single_step,False,0.0,False,False,0
controlled,government-f6ff98e6b329,government,uniform_always,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,learned_always,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,learned_trigger,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,no_cost,True,0.15384615384615385,True,False,1
controlled,government-f75d2fddf269,government,no_density,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,no_graph_score,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,no_local_score,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,no_prior,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,no_source_score,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,rule_only,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,single_step,False,0.0,False,False,0
controlled,government-f75d2fddf269,government,uniform_always,False,0.0,False,False,0
controlled,government-f8716e13e115,government,learned_always,False,0.0,False,False,0
controlled,government-f8716e13e115,government,learned_trigger,False,0.0,False,False,0
controlled,government-f8716e13e115,government,no_cost,False,0.0,False,False,0
controlled,government-f8716e13e115,government,no_density,False,0.0,False,False,0
controlled,government-f8716e13e115,government,no_graph_score,False,0.0,False,False,0
controlled,government-f8716e13e115,government,no_local_score,False,0.0,False,False,0
controlled,government-f8716e13e115,government,no_prior,False,0.0,False,False,0
controlled,government-f8716e13e115,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-f8716e13e115,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-f8716e13e115,government,no_source_score,False,0.0,False,False,0
controlled,government-f8716e13e115,government,rule_only,False,0.0,False,False,0
controlled,government-f8716e13e115,government,single_step,False,0.0,False,False,0
controlled,government-f8716e13e115,government,uniform_always,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,learned_always,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,learned_trigger,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,no_cost,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,no_density,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,no_graph_score,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,no_local_score,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,no_prior,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,no_source_score,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,rule_only,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,single_step,False,0.0,False,False,0
controlled,government-f8e7519208bb,government,uniform_always,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,learned_always,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,learned_trigger,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,no_cost,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,no_density,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,no_graph_score,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,no_local_score,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,no_prior,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,no_source_score,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,rule_only,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,single_step,False,0.0,False,False,0
controlled,government-fc2c1b8758a5,government,uniform_always,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,learned_always,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,learned_trigger,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,no_cost,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,no_density,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,no_graph_score,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,no_local_score,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,no_prior,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,no_source_score,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,rule_only,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,single_step,False,0.0,False,False,0
controlled,government-fc4bd6117122,government,uniform_always,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,learned_always,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,learned_trigger,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,no_cost,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,no_density,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,no_graph_score,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,no_local_score,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,no_prior,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,no_source_score,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,rule_only,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,single_step,False,0.0,False,False,0
controlled,government-fcfdfe2a6dc5,government,uniform_always,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,learned_always,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,learned_trigger,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,no_cost,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,no_density,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,no_graph_score,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,no_local_score,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,no_prior,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,no_profile_bounds,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,no_rule_candidates,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,no_source_score,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,rule_only,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,single_step,False,0.0,False,False,0
controlled,government-ff34311b9ccd,government,uniform_always,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,learned_always,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,learned_trigger,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,no_cost,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,no_density,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,no_graph_score,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,no_local_score,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,no_prior,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,no_profile_bounds,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,no_rule_candidates,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,no_source_score,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,rule_only,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,single_step,False,0.0,False,False,0
natural,environment-08f31c70d080,environment,uniform_always,False,0.0,False,False,0
natural,environment-0c6bdf88582b,environment,learned_always,False,0.0,False,False,0
natural,environment-0c6bdf88582b,environment,learned_trigger,False,0.0,False,False,0
natural,environment-0c6bdf88582b,environment,no_cost,False,0.0,False,False,0
natural,environment-0c6bdf88582b,environment,no_density,False,0.0,False,False,0
natural,environment-0c6bdf88582b,environment,no_graph_score,False,0.0,False,False,0
natural,environment-0c6bdf88582b,environment,no_local_score,False,0.0,False,False,0
natural,environment-0c6bdf88582b,environment,no_prior,False,0.0,False,False,0
